Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Rating_category,cost_per_person,is_expensive,Country
18268344,Rasoi,1,New Delhi,77.1285169,28.5495832,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,Poor,250.0,0,India
309219,Satya Dhaba,1,New Delhi,77.1229265,28.545437,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,225.0,0,India
9129,Sha-O-Lin Chinese Fast Food,1,New Delhi,77.1295057,28.5494988,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,150.0,0,India
18358657,Shahi Chicken Corner,1,New Delhi,77.1238424,28.5461773,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,150.0,0,India
312972,Shama Muradabadi,1,New Delhi,77.1283371,28.5440095,"North Indian, Biryani",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,125.0,0,India
18415377,Sunil Punjabi Dhaba,1,New Delhi,77.1297061,28.5413686,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,75.0,0,India
18489534,Sunita Dhaba,1,New Delhi,77.1279227,28.549416,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
18313112,Taste of India,1,New Delhi,77.1293709,28.5505165,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,0.0,White,Not rated,0,Poor,500.0,0,India
18416842,U.P. Al-Flah Restaurant,1,New Delhi,77.1252807,28.5457776,Biryani,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,175.0,0,India
7362,Vaishno Da Dhaba,1,New Delhi,77.1230334,28.5451138,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,100.0,0,India
305189,Yadav Sweets,1,New Delhi,77.126764,28.5442619,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,75.0,0,India
3286,The Cavalry Bar - Maidens Hotel,1,New Delhi,77.2258308,28.67367,Finger Food,2000,Indian Rupees(Rs.),Yes,No,No,No,4,2.7,Orange,Average,17,Poor,1000.0,1,India
4374,The Curzon Room - Maidens Hotel,1,New Delhi,77.2258029,28.6737511,"European, North Indian",3200,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,39,Good,1600.0,1,India
4373,The Garden Terrace - Maidens Hotel,1,New Delhi,77.2256961,28.6737019,"North Indian, Continental",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,57,Good,1500.0,1,India
18232577,Ama Rabsel House,1,New Delhi,77.2282559,28.7030113,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,8,Good,250.0,0,India
18317502,Cafe Plus,1,New Delhi,77.2287499,28.7024763,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13,Good,250.0,0,India
18410770,Hornbill,1,New Delhi,77.2283906,28.7015464,"Naga, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,Good,225.0,0,India
18303701,Orange Cafe & Restaurant,1,New Delhi,77.2284355,28.702491,"Tibetan, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,Good,225.0,0,India
18272391,ABC Restaurant,1,New Delhi,77.2276272,28.7003539,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18422748,Achi Restaurant,1,New Delhi,77.2284355,28.702491,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,200.0,0,India
18424643,Asian House Restaurant,1,New Delhi,77.2280763,28.7008446,"Tibetan, South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,200.0,0,India
18481209,Cafe 59,1,New Delhi,0.0,0.0,"Cafe, North Eastern",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,300.0,0,India
304280,Drepung Loselling,1,New Delhi,77.2283457,28.7033781,"Tibetan, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,200.0,0,India
18272389,Dus Bab,1,New Delhi,77.2274475,28.7000681,Tibetan,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,250.0,0,India
18261164,DZI House,1,New Delhi,77.2282559,28.701847,"North Indian, Chinese, Tibetan",550,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,275.0,0,India
18391757,Good Luck Cafe,1,New Delhi,77.2287499,28.7024763,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
18273526,Kathmandu,1,New Delhi,77.2275373,28.6998976,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
309101,Kullu Manali Restaurant,1,New Delhi,77.227717,28.7014373,"Tibetan, Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,200.0,0,India
18446419,Lhamo's Kitchen,1,New Delhi,77.2284804,28.7027192,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18424639,Lhasa Manthang Restaurant,1,New Delhi,77.2279864,28.7008361,"Tibetan, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18446411,Lhasa Thali House,1,New Delhi,77.2283457,28.7028407,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18424646,Little Tibet,1,New Delhi,77.2281661,28.7010323,"Cafe, Tibetan",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18261162,Lotus House Restaurant,1,New Delhi,77.2283457,28.7031094,"Tibetan, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,Poor,300.0,0,India
18273530,Mahi Rasoi,1,New Delhi,77.2275645,28.7003464,"North Indian, South Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,200.0,0,India
18446424,New Open Restaurant,1,New Delhi,77.2274924,28.6998485,"Nepalese, Tibetan",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18272385,Rooftop Restaurant,1,New Delhi,77.227723,28.7003556,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,225.0,0,India
18424635,Somang House Restaurant,1,New Delhi,77.2278966,28.7008275,"Asian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,250.0,0,India
18272376,Tandoori Khazana,1,New Delhi,77.2276272,28.70116,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,175.0,0,India
18368943,Tsopema Restaurant,1,New Delhi,77.2282559,28.7016678,"Tibetan, Chinese, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,Poor,300.0,0,India
308286,33 Food,1,New Delhi,77.216837,28.5358021,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,93,Good,350.0,0,India
18261723,Burger Point,1,New Delhi,77.2077878,28.5328102,"Burger, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,78,Good,200.0,0,India
18463424,Cafe Blur,1,New Delhi,77.2185591,28.5349127,"Cafe, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,Good,225.0,0,India
650,Cafe Coffee Day,1,New Delhi,77.2133292,28.5379729,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,52,Poor,225.0,0,India
1037,Cafe Rendezvous,1,New Delhi,77.2132741,28.5396208,"Mexican, Italian, North Indian, Continental, Asian",1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191,Good,775.0,1,India
6377,Cakes & Bakes,1,New Delhi,77.210737,28.5378192,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,75,Good,250.0,0,India
311609,Chatorey Chacha,1,New Delhi,77.2097386,28.5340199,"Street Food, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,51,Good,175.0,0,India
18175252,Chilli Dragon,1,New Delhi,77.218813,28.534252,"Chinese, Thai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,35,Good,325.0,0,India
309448,DCK- Dana Choga's Kitchen,1,New Delhi,77.2090133,28.5338079,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,297,Good,400.0,0,India
2863,Divya's Rimpy Restaurant,1,New Delhi,77.2089013,28.5338345,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,245,Good,400.0,0,India
5135,Express Dhaba,1,New Delhi,77.2127552,28.5403273,"North Indian, Chinese, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,68,Poor,325.0,0,India
300828,Go Foodie,1,New Delhi,77.2076299,28.5314946,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,105,Good,250.0,0,India
18238307,Health Pan,1,New Delhi,77.2202141,28.5403,Healthy Food,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,45,Good,100.0,0,India
1040,Karim's,1,New Delhi,77.2146666,28.5383428,"Mughlai, North Indian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.0,Orange,Average,183,Good,400.0,0,India
18285199,Karuna,1,New Delhi,77.2169997,28.5340999,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,15,Good,100.0,0,India
303423,Kathi,1,New Delhi,77.2189683,28.5309799,"North Indian, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,75,Poor,200.0,0,India
18354972,King Chilly Kitchen,1,New Delhi,77.2167814,28.5357192,"Chinese, Tibetan",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,17,Good,200.0,0,India
18332076,Kolhapuri Veg Non-Veg Foods,1,New Delhi,77.2169065,28.5337938,Maharashtrian,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,20,Good,150.0,0,India
1406,Mehfil Dhaba,1,New Delhi,77.2129078,28.5369107,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,214,Good,150.0,0,India
308444,Moti Mahal Delux - Legendary Culinary,1,New Delhi,77.2126586,28.5405605,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,146,Poor,300.0,0,India
309452,Open Oven,1,New Delhi,77.209366,28.5341102,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,103,Good,125.0,0,India
310312,Paapi Paet,1,New Delhi,77.2079315,28.5330067,"Fast Food, Beverages",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,250,Good,275.0,0,India
305162,Pepper Corn Express,1,New Delhi,77.2132305,28.5394521,"North Indian, Chinese, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,50,Good,400.0,0,India
18471299,Pinch Of China,1,New Delhi,77.218629,28.534403,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14,Good,200.0,0,India
4855,Pizza Hut Delivery,1,New Delhi,77.2137832,28.5386054,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,120,Poor,400.0,0,India
18272382,Punjabee's Darbar,1,New Delhi,77.2134971,28.538882,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,34,Good,350.0,0,India
313398,Ramjee's,1,New Delhi,77.2096823,28.5340507,"Street Food, North Indian",150,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,62,Good,75.0,0,India
307746,Rollmaal,1,New Delhi,77.2135137,28.5388893,"Fast Food, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,218,Good,250.0,0,India
3043,Shaolin,1,New Delhi,77.2069233,28.5341425,Chinese,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,217,Good,400.0,0,India
301190,Subway,1,New Delhi,77.2095102,28.534046,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,183,Poor,250.0,0,India
18233599,The Chocolate Room,1,New Delhi,77.2063347,28.5335269,"Cafe, Italian, Mexican, Salad, Desserts",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,155,Good,425.0,0,India
1036,The Delhi Heights,1,New Delhi,77.2078004,28.5327826,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.8,Orange,Average,198,Poor,400.0,0,India
310665,Thok (The House of Kakori),1,New Delhi,77.2096819,28.534082,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average,485,Good,300.0,0,India
18322671,Uloo,1,New Delhi,77.2155012,28.5354885,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.2,Orange,Average,134,Good,300.0,0,India
18353692,Vadapav Junction & More,1,New Delhi,77.2122866,28.5369963,"Street Food, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,37,Good,175.0,0,India
18365877,Behrouz Biryani,1,New Delhi,77.2119129,28.5369433,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,61,Good,300.0,0,India
310848,Beliram Degchiwala,1,New Delhi,77.2135506,28.5386851,"North Indian, Mughlai, Chinese",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,226,Good,450.0,0,India
18398602,Bhukkhar,1,New Delhi,77.214436,28.5344871,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,100,Good,250.0,0,India
18376472,Biryani Blues,1,New Delhi,77.2132354,28.5391434,"Biryani, Hyderabadi",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,113,Good,500.0,0,India
18455531,Bun Intended,1,New Delhi,77.21034631,28.53449044,"Burger, American, Fast Food",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,50,Good,425.0,0,India
18208912,Casa Asia,1,New Delhi,77.2124201,28.5357513,Chinese,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,306,Good,325.0,0,India
2586,Chic Fish,1,New Delhi,77.2143619,28.5382487,"North Indian, Chinese",750,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,361,Good,375.0,0,India
301722,Dunkin' Donuts,1,New Delhi,77.2115336,28.5363476,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,290,Good,300.0,0,India
18285729,Farratta,1,New Delhi,77.2138677,28.5386342,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,93,Good,400.0,0,India
305526,Flavors of Chennai,1,New Delhi,77.2136687,28.538922,South Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,370,Good,200.0,0,India
18357542,Food For Thought,1,New Delhi,77.2001377,28.5322332,"North Indian, Italian",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,55,Good,350.0,0,India
18291199,FreshMenu,1,New Delhi,77.2191149,28.5306173,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,132,Good,300.0,0,India
5726,Giani's,1,New Delhi,77.2115555,28.5363348,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,145,Good,200.0,0,India
302922,Gopala,1,New Delhi,77.2111963,28.5364161,"Mithai, Street Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,45,Good,125.0,0,India
7658,Green Chick Chop,1,New Delhi,77.2093418,28.5341236,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,52,Good,175.0,0,India
18286490,Hunger Must Die,1,New Delhi,77.2087849,28.5312482,"Italian, North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,99,Good,250.0,0,India
7654,Kolkata Kathi Roll,1,New Delhi,77.2097112,28.5340565,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,82,Good,75.0,0,India
18254534,Max Grille and Kitchen,1,New Delhi,77.2133213,28.5393306,"North Indian, Mughlai, Chinese",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good,99,Good,425.0,0,India
9100,Moti Sweets,1,New Delhi,77.2115266,28.5363955,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,114,Good,50.0,0,India
6475,Nazeer Foods,1,New Delhi,77.2123353,28.5366373,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,427,Good,325.0,0,India
300302,Nikashee,1,New Delhi,77.2090442,28.5340283,"Chinese, Thai",600,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,408,Good,300.0,0,India
304302,Noodle Box,1,New Delhi,77.2177996,28.5370577,"Chinese, Thai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,60,Good,350.0,0,India
306166,Pema's,1,New Delhi,77.2072907,28.5342075,"Chinese, Tibetan, Japanese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,412,Good,350.0,0,India
18345755,Plumber - The Lounge,1,New Delhi,77.2136424,28.5388893,"Thai, Chinese, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,38,Good,750.0,1,India
9751,Pudding & Pie,1,New Delhi,77.2093777,28.5363564,"Bakery, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,137,Good,225.0,0,India
2867,RP's Restaurant,1,New Delhi,77.2185071,28.5406266,"Mughlai, North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,259,Good,350.0,0,India
8346,Soi Thai,1,New Delhi,77.2000632,28.5320727,"Thai, Japanese",1500,Indian Rupees(Rs.),No,Yes,No,No,3,3.6,Yellow,Good,148,Good,750.0,1,India
305871,Speedy Chow,1,New Delhi,77.2135346,28.538886,"Chinese, Thai",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,268,Good,425.0,0,India
18425151,Stoned Age Kitchen,1,New Delhi,77.2079315,28.5317046,Continental,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,91,Good,200.0,0,India
998,Suribachi,1,New Delhi,77.2132758,28.539624,"Asian, North Indian, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,104,Good,750.0,1,India
452,Swagath,1,New Delhi,77.2116173,28.5364058,"North Indian, Chinese, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,168,Good,750.0,1,India
18163892,The Delhi Canteen,1,New Delhi,77.2142624,28.5384888,"North Indian, Continental, Asian, Chinese, Thai",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,305,Good,500.0,0,India
18432219,The Grill Kitchen,1,New Delhi,77.2060663,28.5331227,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,75,Good,325.0,0,India
18458339,The Midnight Heroes,1,New Delhi,77.21055888,28.5339573,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,41,Good,475.0,0,India
18375421,The Salad Bowl,1,New Delhi,77.2002839,28.5322327,"Healthy Food, Salad",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,34,Good,400.0,0,India
209,Domino's Pizza,1,New Delhi,77.211528,28.5363241,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.3,Red,Poor,185,Poor,350.0,0,India
18428394,Food Army,1,New Delhi,77.2243276,28.5373992,"North Indian, Mughlai, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,18,Poor,225.0,0,India
1030,Moti Restaurant,1,New Delhi,77.2121141,28.536674,"North Indian, South Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,137,Poor,275.0,0,India
7661,New Baba Da Dhaba,1,New Delhi,77.2170275,28.5331218,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.0,Red,Poor,84,Poor,200.0,0,India
6179,Tunday Kababi,1,New Delhi,77.2126555,28.5406063,"Lucknowi, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,182,Poor,300.0,0,India
18446475,Dilli BC,1,New Delhi,77.2036117,28.5325807,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,84,Excellent,350.0,0,India
311161,Litti.In,1,New Delhi,77.2111802,28.5364058,Bihari,300,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good,308,Excellent,150.0,0,India
313206,Nizam's Kathi Kabab,1,New Delhi,77.2145409,28.5384902,"North Indian, Fast Food",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.0,Green,Very Good,153,Excellent,450.0,0,India
18334452,Pepper Kitchen,1,New Delhi,77.2104778,28.5355604,"Cafe, American, Italian",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,244,Excellent,250.0,0,India
18253111,Rustom's Cafe & Bakery,1,New Delhi,77.2184409,28.5311532,"Cafe, Bakery, Parsi",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,84,Excellent,350.0,0,India
18219545,Salad Days,1,New Delhi,77.21051,28.535704,"Healthy Food, Salad",800,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,255,Excellent,400.0,0,India
18348970,Stop My Starvation,1,New Delhi,77.2112209,28.5364043,"Cafe, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,4.3,Green,Very Good,126,Excellent,150.0,0,India
18334465,Sushi Junction,1,New Delhi,77.2072826,28.5340992,"Sushi, Japanese, Healthy Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.0,Green,Very Good,53,Excellent,500.0,0,India
18272370,Vero Gusto,1,New Delhi,77.2118497,28.5367368,"Cafe, Fast Food, Healthy Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,4.1,Green,Very Good,135,Excellent,125.0,0,India
311846,Snack Junction,1,New Delhi,77.2321792,28.6268536,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10,Good,150.0,0,India
311432,Turant,1,New Delhi,77.2319851,28.6267282,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,47,Good,150.0,0,India
304972,Snacks Point,1,New Delhi,77.2337174,28.62540821,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,50.0,0,India
18356812,The Sweet Spot,1,New Delhi,77.2305796,28.6304834,Bakery,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,Poor,300.0,0,India
18294392,Kafe @ Museum,1,New Delhi,77.22,28.61,"North Indian, Continental",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,150.0,0,India
308489,Friends Cafe,1,New Delhi,77.29213391,28.52182344,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,Poor,250.0,0,India
313175,Aromas of Pind,1,New Delhi,77.29338784,28.52175981,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,278,Excellent,600.0,0,India
301842,Apna Dhaba and Caters,1,New Delhi,77.119036,28.6307787,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,20,Good,150.0,0,India
311378,Green Chick Chop,1,New Delhi,77.1186217,28.6308872,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,7,Poor,175.0,0,India
301830,Jai Shree Durga South Indian Corner,1,New Delhi,77.120189,28.6308138,"South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,Good,175.0,0,India
18323144,Malabar Catering House,1,New Delhi,77.1193692,28.6216271,"Biryani, Kerala",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,13,Good,200.0,0,India
311377,Meenakshi Bhawan,1,New Delhi,77.119336,28.6307842,"South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14,Good,150.0,0,India
301848,New Raja Sweets,1,New Delhi,77.1144456,28.6258469,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,18,Poor,75.0,0,India
307998,Pizza Treat,1,New Delhi,77.1155946,28.6258815,"Pizza, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,Good,125.0,0,India
5940,Pudding & Pie,1,New Delhi,77.1141938,28.6258347,"Bakery, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,Good,225.0,0,India
301826,Rita Chinese Food,1,New Delhi,77.1160349,28.6257821,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10,Good,175.0,0,India
312923,Vibes of Punjab,1,New Delhi,77.1176174,28.6227746,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,21,Good,350.0,0,India
301817,Ramji Di Hatti & Caterers,1,New Delhi,77.120274,28.6307493,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,25,Good,175.0,0,India
301820,Spicy Tadka,1,New Delhi,77.1196062,28.6308168,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,24,Good,300.0,0,India
18460315,Mr. Tandoori Lal,1,New Delhi,77.1204704,28.6307568,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,150.0,0,India
301809,Om Sweets & Caterers,1,New Delhi,77.1118707,28.6258268,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,100.0,0,India
18368012,Sardar Ji Take Away & Caterers,1,New Delhi,77.1139522,28.6259394,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,225.0,0,India
